id,Horodateur,IP,Identifiant,Type,Statut,Ville,Pays,Latitude,Longitude,Operateur
6069,2021-04-12 17:05:19.269866+00,41.63.137.79,rakotomalala.ulrich,Eleve,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
6068,2021-04-12 17:02:41.885883+00,154.126.11.186,boolauck jane,,Identifiant 'boolauck jane' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6067,2021-04-12 17:02:27.334904+00,197.149.27.245,randrianasolo.judicaelle,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6066,2021-04-12 16:58:22.040187+00,154.126.11.186,boolauck jane,,Identifiant 'boolauck jane' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6065,2021-04-12 16:58:03.777137+00,154.126.11.186,boolauck jane,,Identifiant 'boolauck jane' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6064,2021-04-12 16:57:52.759673+00,154.126.11.186,boolauck jane,,Identifiant 'boolauck jane' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6063,2021-04-12 16:57:38.942125+00,154.126.11.186,boolauck.jane,,Identifiant 'boolauck.jane' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6062,2021-04-12 16:54:29.878453+00,154.126.11.115,lohantan.mahaliana,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6061,2021-04-12 16:52:11.232808+00,154.126.64.155,andrianary.ruby,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
6060,2021-04-12 16:50:35.49154+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6059,2021-04-12 16:49:06.248481+00,197.215.193.187,razanamamonjy.tojotiana,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6058,2021-04-12 16:45:47.051337+00,154.126.12.49,ravoniarison.ny_haja,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6057,2021-04-12 16:45:02.002695+00,197.158.119.156,andriamanantena.nirina,Eleve,Identifiant 'andriamanantena.nirina' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6056,2021-04-12 16:44:48.15482+00,197.158.119.156,andriamanantena.nirina,Eleve,Identifiant 'andriamanantena.nirina' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6055,2021-04-12 16:44:17.612274+00,154.126.11.162,ranaivoson.marotti,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6054,2021-04-12 16:44:15.60269+00,197.158.119.156,andriamanantena.heriniaina,Eleve,Identifiant 'andriamanantena.heriniaina' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6053,2021-04-12 16:43:53.721892+00,197.158.119.156,andriamanatena.heriniaina,Eleve,Identifiant 'andriamanatena.heriniaina' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6052,2021-04-12 16:43:19.199148+00,197.158.119.156,andriamanantena.heriniaina,Eleve,Identifiant 'andriamanantena.heriniaina' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6051,2021-04-12 16:34:58.733501+00,154.126.107.20,andriamihamina.hariliva,Prof,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
6050,2021-04-12 16:34:34.535324+00,154.126.11.229,andrianasolo.fanilo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6049,2021-04-12 16:34:31.498052+00,154.126.11.229,andrianasolo.fanilo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6048,2021-04-12 16:34:29.522683+00,154.126.107.20,andriamihamina.hariliva,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
6047,2021-04-12 16:31:21.130493+00,41.188.57.168,rakotonirina.francky,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
6046,2021-04-12 16:30:54.682929+00,41.188.57.168,rakotonirina.francky,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
6045,2021-04-12 16:28:32.277336+00,154.126.10.45,ramanantsitohaina.emilie,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6044,2021-04-12 16:27:07.432062+00,197.215.199.252,rakotoarisoa.laya,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6043,2021-04-12 16:27:03.999706+00,154.126.12.170,raoeliariseheno.elysé,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6042,2021-04-12 16:26:48.1139+00,154.126.12.170,raoeliariseheno.elysé,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6041,2021-04-12 16:26:41.577522+00,154.126.10.45,ramanantsitohaina.emilie,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6040,2021-04-12 16:26:22.891946+00,197.215.199.252,rakotoarisoa.laya,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6039,2021-04-12 16:10:56.955717+00,41.77.17.6,ony.david,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
6038,2021-04-12 16:10:53.731959+00,41.77.17.6,ony.david,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
6037,2021-04-12 16:07:56.715018+00,197.215.193.126,rasamoelina.lucas,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6036,2021-04-12 16:07:36.280968+00,197.215.193.126,rasamoelina.lucas,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6035,2021-04-12 16:07:33.300992+00,197.215.193.126,rasamoelina.lucas,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6034,2021-04-12 16:06:51.116222+00,197.215.204.21,randriamihaingo.iavo,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6033,2021-04-12 16:06:48.656757+00,197.215.204.21,randriamihaingo.iavo,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6032,2021-04-12 16:06:20.440887+00,154.126.12.118,ranaivoson.marotti,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6031,2021-04-12 16:06:18.701035+00,154.126.12.118,ranaivoson.marotti,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6030,2021-04-12 16:05:39.772034+00,197.215.193.126,andrianina.oephélia,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6029,2021-04-12 16:04:12.014139+00,197.158.86.34,razanadimby.andriamisa,Prof,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6028,2021-04-12 16:03:35.804213+00,197.158.86.34,razanadimby.andriamisa,Prof,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6027,2021-04-12 16:03:21.161751+00,197.158.86.34,razanadimby.andriamisa,Prof,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6026,2021-04-12 16:02:49.611792+00,154.126.9.176,razafitsialonina.célestin,Prof,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6025,2021-04-12 16:01:58.621925+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6024,2021-04-12 15:59:14.923695+00,197.158.86.34,razanadimby.andriamisa,Prof,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6023,2021-04-12 15:58:51.337764+00,41.77.19.26,ony.christelle,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
6022,2021-04-12 15:58:34.767745+00,41.77.19.26,ony.david,,Deconnexion,Antananarivo,Madagascar,,,AIRTELMADA
6021,2021-04-12 15:58:33.904588+00,41.77.19.26,ony.david,Eleve,Deconnexion,Antananarivo,Madagascar,,,AIRTELMADA
6020,2021-04-12 15:58:16.558207+00,154.126.12.74,ranaivoson.marottia,,Identifiant 'ranaivoson.marottia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6019,2021-04-12 15:57:22.738044+00,154.126.12.74,ranaivoson.marottia,,Identifiant 'ranaivoson.marottia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6018,2021-04-12 15:56:59.958546+00,154.126.12.74,ranaivoson.marotti,,Identifiant 'ranaivoson.marotti' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6017,2021-04-12 15:56:30.149675+00,154.126.12.74,ranaivoson.marottia,,Identifiant 'ranaivoson.marottia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6016,2021-04-12 06:32:37.44275+00,154.126.11.6,ranaivoson.marottia,,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6015,2021-04-12 06:32:37.44275+00,154.126.11.6,ranaivoson.marottia,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6014,2021-04-12 15:55:58.026036+00,197.158.86.34,razanadimby.andriamisa,Prof,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
6013,2021-04-12 15:52:16.451106+00,41.77.19.26,ony.david,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
6012,2021-04-12 15:51:58.096909+00,154.126.12.49,ravoniarison.ny_haja,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6011,2021-04-12 15:51:20.468558+00,154.126.12.49,ravoniarison.ny_haja,,Identifiant 'ravoniarison.ny_haja' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6010,2021-04-12 15:50:43.77784+00,154.126.12.49,ravoniarison.ny_haja,,Identifiant 'ravoniarison.ny_haja' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6009,2021-04-12 15:48:39.228267+00,197.149.45.148,ramboasolo.axel,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
6008,2021-04-12 15:37:03.880472+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6007,2021-04-12 15:36:33.600538+00,41.74.208.168,ammiel.jemimah,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6006,2021-04-12 15:36:10.076661+00,154.126.11.56,raharinirina.fabricia,,Identifiant 'raharinirina.fabricia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6005,2021-04-12 15:36:02.953933+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6004,2021-04-12 15:35:55.275539+00,154.126.11.56,raharinirina.fabricia,,Identifiant 'raharinirina.fabricia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
6003,2021-04-12 15:35:53.164932+00,41.74.208.168,ammiel.jemimah,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6002,2021-04-12 15:35:48.445035+00,41.74.208.168,ammiel.jemimah,,Deconnexion,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6001,2021-04-12 15:35:47.339178+00,41.74.208.168,ammiel.jemimah,Eleve,Deconnexion,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
6000,2021-04-12 15:35:06.617228+00,41.74.208.168,ammiel.jemimah,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5999,2021-04-12 15:33:54.085141+00,154.126.12.116,andrianandraina.maharo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5998,2021-04-12 15:30:41.086526+00,154.126.12.195,andriatsimatahomanana.mihampitsoa,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5997,2021-04-12 15:30:02.430917+00,154.126.12.195,andriatsimatahomanana.ranty,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5996,2021-04-12 15:28:34.557573+00,41.77.19.22,ammiel.jemimah,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
5995,2021-04-12 15:28:23.586315+00,154.126.113.102,ramiandriray.pierrot,Directeur Pédagogique,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5994,2021-04-12 15:27:38.991287+00,154.126.11.168,rajoelina.ny_tsiry,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5993,2021-04-12 15:27:14.473203+00,41.74.208.168,ammiel.jemimah,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5992,2021-04-12 15:24:44.985499+00,154.120.151.91,ramaroson.nivà,Prof,Deconnexion,Antananarivo,Madagascar,,,Orange Madagascar
5991,2021-04-12 15:23:56.971261+00,154.126.107.20,andriamihamina.hariliva,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
5990,2021-04-12 15:20:09.788554+00,154.126.107.20,andriamihamina.hariliva,Prof,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
5989,2021-04-12 15:23:39.128028+00,197.158.86.34,razanadimby.andriamisa,Prof,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
5988,2021-04-12 15:20:00.175541+00,197.158.86.34,razanadimby.andriamisa,Prof,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
5987,2021-04-12 15:19:04.900706+00,154.126.107.20,andriamihamina.hariliva,Prof,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
5986,2021-04-12 15:16:34.654985+00,41.74.213.244,lohantan.mahaliana,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
5985,2021-04-12 15:14:38.984696+00,41.204.110.157,randriamiarinoro.steffy,,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
5984,2021-04-12 15:14:37.850305+00,41.204.110.157,randriamiarinoro.steffy,Eleve,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
5983,2021-04-12 15:14:28.29989+00,41.74.213.244,lohantan.mahaliana,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
5982,2021-04-12 15:10:28.403905+00,154.120.151.91,ramaroson.nivà,Prof,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
5981,2021-04-12 15:08:50.201306+00,37.164.110.214,admin,Sekooly,Connexion valide,Creil,France,49.2567,2.4848,Free Mobile SAS
5980,2021-04-12 15:03:51.80415+00,41.204.110.157,randriamiarinoro.steffy,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
5979,2021-04-12 15:03:29.25892+00,197.215.193.245,razanamamonjy.tojotiana,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5978,2021-04-12 15:00:46.27527+00,154.126.11.109,ramiandrisoa.angelo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5977,2021-04-12 15:00:30.758146+00,154.126.11.109,soavindrazana.aurelie,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5976,2021-04-12 14:59:40.646152+00,197.215.193.126,rasamoelina.lucas,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5975,2021-04-12 14:56:45.981119+00,154.126.9.126,randrianah.noah,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5974,2021-04-12 14:56:14.862678+00,41.74.213.173,andriamamonjy.teddy,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
5973,2021-04-12 14:56:07.058623+00,197.149.45.9,rakotonomenjanahary.ny_aina,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
5972,2021-04-12 14:55:56.541353+00,197.149.45.9,rakotonomenjanahary.ny_aina,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
5971,2021-04-12 14:55:01.129439+00,41.74.209.149,rakotomalala.stevano,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
5970,2021-04-12 14:54:42.694935+00,154.126.10.44,ramandimbison.sariaka,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5969,2021-04-12 14:54:41.42031+00,41.74.209.149,rakotomalala.nicky,,Identifiant 'rakotomalala.nicky' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
5968,2021-04-12 14:54:40.477611+00,197.215.193.126,rasamoelina.lucas,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5967,2021-04-12 14:53:54.785871+00,154.126.11.63,andrianarivo.nathan,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5966,2021-04-12 14:53:40.236811+00,197.215.193.126,andrianina.oephélia,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5965,2021-04-12 14:53:07.8379+00,197.215.193.126,andrianina.oephelia,Eleve,Identifiant 'andrianina.oephelia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5964,2021-04-12 14:52:45.537259+00,154.126.9.126,randrianah.noah,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5963,2021-04-12 14:52:33.062587+00,197.215.193.245,razanamamonjy.tojotiana,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5962,2021-04-12 14:52:24.527266+00,154.126.9.126,randrianah.daniel,,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5961,2021-04-12 14:52:23.812632+00,154.126.9.126,randrianah.daniel,Eleve,Deconnexion,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
5960,2021-04-12 14:50:51.720256+00,41.74.213.173,andriamamonjy.teddy,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
5959,2021-04-12 14:50:14.546925+00,197.215.193.126,rasamoelina.lucas,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5958,2021-04-12 14:44:01.693384+00,197.215.193.245,razanamamonjy.tojotiana,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
5957,2021-04-12 14:43:55.817998+00,41.77.17.5,rakotomalala.andrianjato,Eleve,Connexion valide,Antananarivo,Madagascar,,,AIRTELMADA
5956,2021-04-12 14:43:06.068584+00,154.126.11.215,andrianarivo.nathan,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
